,Name,Date,Star Rating,Title,Feedback
2318,Glennzig,"Jul 26, 2020 at 5:52 AM",5,Awesome!,The best fitness app in VR. A community that is nothing but awesome and supportive and wonderful trainers. Try the  free 30 days. Join the Facebook community and you will never look back.
2319,Willymary,"Jun 4, 2020 at 3:30 AM",5,If you need motivation...,"I want to get in shape but can never motivate myself to run, bike or go to the gym. I need something to make me exercise without it feeling like I’m exercising. And that is what Supernatural is. Working out while playing a game. Just perfect. Well worth the price in my opinion ‘cause there is nothing like it."
2320,WilsonFamilyRocks,"Jul 12, 2020 at 7:38 AM",1,The $$ is crazy high,I loved the demo. But the $$ there is so many games out there you can get fit with the this $$ is a joke.  I would pay $25 for a four or five day work out. But pay monthly you got to be kidding me.  Beat saver has tons of stuff on it for a one time payment. I just hope another dev comes out with something like this for the reg guy. The guy that will play it a few times a week or month. If I wanted to pay that much just go to gym it’s way cheaper then this. I just can’t say it enough if your paying this every month your getting messed over or you got to much money.  Buy beat saver and a boxing game or 10 and save a ton.
2321,Juliadoft,"Jun 3, 2020 at 5:40 AM",5,,"When I started this about a month ago I wasn't sure I would continue.  The dynamic workouts were really hard and too fast for me.  Since then the developers have added low, medium, and high intensity workouts.  It is awesome! I get a great workout but I am never bored or hoping for it to be over."
2322,Eilergirl,"Jun 26, 2020 at 10:13 PM",5,FANTASTIC workout!!,I absolutely love Supernatural. I get the best cardio workout I've ever had. Love that I can a full body workout with the lunges and squats too.  I'm not too keen on the price but the workouts I get keep me coming back for more.  The music is absolutely fantastic and the coaches keep you motivated.  I would definitely recommend this to anyone that is looking for a great cardio workout.  I am 100% addicted!!
2323,Laura,"Jun 26, 2020 at 8:43 PM",5,I'm changing my review,"Originally my review was a 3 star review, and said I wished the product was better and that I likely would not continue after my 30 day trial. Well, I’ve completely changed my opinion about this app. My original issues were 1-No time to look at the environments before the workout started (the Supernatural Team added a pause button), and 2-the squats and lunges came too fast and seemed too low, and 3-I’d like to be able to turn off the coach sometimes (esp. for workouts I’ve done before). 

I’ve worked out with Supernatural every single day for the past three weeks and I’m completely addicted. The music is fun, new workouts are added every day, and I’ve gotten much better at the harder more intense workouts that the speed doesn’t feel quite as chaotic as it did to begin with. I love it, and I plan to keep it as part of my fitness routine. 

It might be nice in the app if you could see the playlist for your workouts (along with the other stats), as well as that graph that comes up at the end (in the headset) that shows all songs and the accuracy/power/heart rate for the whole workout, because that’s a cool graph! :) 

Thanks for a great product (and for being so responsive to feedback), and I look forward to further enhancements and many more workouts!"
2324,Darkwacky,"Aug 27, 2020 at 4:15 AM",4,Frustrating to get started -Good support,"First there is no help on the Oculus store or the Supernatural website on how to get started.   I downloaded this launched it and had no menus no test nothing but scenery.  Though research and trial I found out that I had to go to their website and set up an account.   Download the app to my phone.  Have the Oculus app open on my phone while launching their app and then pair the headset.  

At that point I got to go through the tutorial but then there were no workouts.  I couldn't do anything at all.  I closed the app and relaunched and back to the same blank scenery I had in the beginning.   It was a process of closing apps and relaunching before I got anything back.   When I did still no workouts.  

Not worth $20 a month for.  Had potential but the frustration on trying to workout is just not worth it.

UPDATE: The support team is very responsive.   If you get no menu or account info you just have to wait.   After some time up to a couple minutes the account info shows up."
2325,Chloe,"Aug 26, 2020 at 9:26 PM",2,I really tried to like this.,"Being a big fan of Beat Saber and fitness in general, I was kind of excited it get Supernatural. It was a bit of a pain to get it set up since you need to download a companion app which doesn't really offer much that you can't see in game.  I'm glad they offer a free 30 day trial because I quickly found out it is not worth $20 per month. The real world environments are limited and repeat often. Their quality is not so great either making it hard to feel immersed. The trainers are ok but it feels like their timing is off and what they says feels very generic. I don't feel like it's adding much to the game.I also can't get through a whole workout because of loading issues. There doesn't appear to be away to skip around a session either. The whole interface seems like it needs some work. 

There is an option to connect a heart rate tracker but the options are limited. For the price you could get a real gym membership. I'm hoping this is not the future of VR games. I'd rather pay a one time price than a per month fee. 

TLDR: Not worth the money."
2326,CindiW,"Aug 21, 2020 at 8:03 AM",5,Awesome app!,I believe this is the best fitness app out there.  It is well worth the cost!  Try the free month and really give it a chance and you will see!
2327,Lindsey Schlabach,"Sep 15, 2020 at 7:55 AM",5,Fun way to work out,Can't say enough
2328,Georgie,"Jul 10, 2020 at 3:26 AM",5,Works great !!,I love this app it does get me to sweat couple of litres everytime Ive been using it maybe close to an hr everyday for last two weeks and am getting use to it the hardest work outs have become easier lately and I can see the results right away as I was getting that belly for been in quarantine all this time so totally recommend it !! And stuff they could do to improve the app maybe more and different work outs and also different songs as well ;)
2329,bradneuberg,"Jun 6, 2020 at 6:06 AM",5,I love this program!,"Supernatural has completely changed how I work out during the shelter in place that is happening where I live due to Coronavirus. I can’t hit the gym since it’s closed. With my quest, I can put on Supernatural and go into my shared backyard or into my garage and get one heck of a workout. I’m always sweating when done and it’s a lot of fun! The $20 a month ensures that there’s constantly new content and new music￼. I’m not new to virtual reality, having owned Oculus head sets since the DK1 days. I’ve always known that the Quests disconnected and portable nature would change fitness, and for me it was only when Supernatural finally came out.￼"
2330,ryansdavis,"Jun 23, 2020 at 1:11 AM",4,Worth it if you put in the time,"Supernatural isn't a casual/party game like Beat Saber that you can play for a minute and share with friends. It's a real workout, that happens to use a central mechanism that, yes, is similar to Beat Saber.
But you get licensed music for songs you know, custom playlists, beautiful environments, professional coaches, and a full body workout that is real exercise. I consider all of these to be an advantage over Beat Saber. 
Your first 30 days are free, and then it's a monthly (or annual) subscription after that. I understand some people don't like the idea of monthly payments for a VR app. But if you compare it to Peloton...people don't seem to object to the idea of a monthly membership for that service. That's really what Supernatural is aiming to be. A service.
The best exercise is the one you stick with. And 2 months later, I'm not tired of Supernatural yet, so it's a good deal as far as I'm concerned."
2331,Cake or Death,"Jun 10, 2020 at 12:54 AM",5,Love it,"I’m obsessed with this app. I struggle with finding workouts that are enjoyable but intense enough (and, with some back problems I deal with, are still forgiving enough that they don’t throw my body into spasms). I’ve been doing this now for two or three times a week and it’s perfect. I find that I feel great after every workout, and my back problems have even improved due to the range of motion that I follow on this game.  Plus, the music selection makes this way more enjoyable than other oculus fitness apps. Will definitely be playing this a lot going forward."
2332,Lil C,"Jun 9, 2020 at 11:59 PM",5,Cardio is no longer boring!,"This is a fun way to do cardio in the comfort of your home. This is not another Beat Saber game. The goal is fitness and with the trainers motivating you and fresh tracks and workouts on the daily, even you will consider cancelling your gym membership. If you are looking to play the same Beat Saber sessions on repeat then this isn't the app for you. If you want to add fun to your workout and join a community, I dare you not to give this a try!"
2333,John,"Oct 2, 2020 at 11:27 PM",4,,I like that there is a new list added daily. Gives a great workout. Monthly price to high.
2334,EDDIE,"Jul 31, 2020 at 1:40 AM",5,Supernatural 4 Life,"I have struggled with my weight for years. Recently ballooned 50 pounds after COVID 19 lockdowns.. Supernatural brought me back. Im down 30 pounds 91 days into working everyday. I look forward to working out which is not something I have ever said before. Whole heartedly love love love Leanne Pedante, Coach Doc, and Reneir Pollard my coaches and the whole supernatural family! Very much worth every penny!..Light and LOVE - Eddie P."
2335,Kayewin,"Sep 14, 2020 at 6:00 AM",5,Great exercise and people,I love this game so much and it’s worth every penny. You all are awesome!
2336,Kelley T,"Jun 7, 2020 at 12:55 AM",5,Great help,As someone that struggles being motivated to work out- this app really does a lot for me. I have fun working out and the gorgeous earth images around make it fun to dive in. Even someone out of shape like me can do the routines and I’m usually getting a good sweat by the end. The trainers are positive and encouraging and to me help a lot with sticking through it. Love it!
2337,Stephen,"Aug 21, 2020 at 3:29 AM",4,Lowering my BP,So far I'm loving SN. Can only do low intensity; but I've plenty of room to improve. I've found two coaches I stick with depending on my mood. I happen to be a physical therapist and I think it's a great balanced workout. Makes me sweat allot more than the treadmill or elliptical I was doing pre-pandemic.
2338,DFW,"Jun 6, 2020 at 10:02 PM",4,Great start,"I am an older person who always hated to exercise but was then shown Beat Saber by my kids and I have absolutely loved it, and have lost weight and improved my stamina... but as many have said it's hard to get a lower body workout. As a result, I absolutely love the fuller workout of Supernatural and am probably going to sign up for the subscription for at least a while after my trial because I hate going to gyms. I enjoy the features everyone else has described and agree that more immersive backgrounds (including fantasy) would be awesome.. and, I do agree with concerns about the price point.  When I started out, the low intensity workouts were taxing but I've progressed rapidly and am now doing the low intensity workouts 7 days a week plus about 20 minutes normal level Best Saber and it works for an over 60 y o person. A couple of thoughts about additions-- first, I'd like to be able to change the color of the orbs. The white one is sometimes hard to see against a sunshiny sky. Second, don't assume old people/low intensity people don't like hip hop and EDF/trap/dubstep. This was actually a big draw for me to do Beat Saber as the beats are so fun. I'd love to be able to pick my genre as well as my intensity level. I do love all the 80s stuff and retrofit though! I agree with people that the variable intensity is too taxing. Finally, I feel foolish but for the life of me I can't figure out how to exit the app when I'm done with my workout and return to the home screen to do something else. I've tried every button on both controllers and I just get frustrated and turn off the whole thing. Any tips would be appreciated!"
2339,Steve Mueller,"Jun 30, 2020 at 1:06 AM",5,No more gym memberships for me!,"Thank you, Supernatural! Just signed up last week. Was skeptical at first, but I'm now a true believer (so is my wife). Worth every penny. I've sunk so much money into torturous gym memberships that I never used. Never again. You've done the impossible... made exercise fun and actually addictive. Most people can't wait for an exercise class to end. With Supernatural, I just want it to keep going. It's absolutely exhilarating. People just have to try it to understand. Thanks again!

Idea for environments: Could you work with entertainment companies to get the rights to/promote environments from popular TV shows and movies? Imagine Game of Thrones locations or Avatar or Star Wars or 2001. It goes on and on. thx."
2340,Cheena,"Jul 26, 2020 at 2:26 AM",5,Addictive,"Got me moving and sweating like 4 times a day, and I’m really sticking with it. Best game on the quest! Amazing workout! I’ve been looking for this my whole life."
2341,flowsean,"Jul 29, 2020 at 3:33 AM",5,Best fitness app ever!,"I’ve been using beatsaber, synth riders, o-shape and audio trip for fitness intermittently for the past 7 months, adding my own movements, wearing wrist weights, focusing on my form, building up a sweat... and they are super fun, but then I finally started the free trial of supernatural and discovered the difference between a game, and a fitness program! it worked me way harder than I ever worked myself!!! Totally worth the cost if I keep this up, or maybe I can take what I leaerned in supernatural about building heat and raising my heart rate and core strength and all the other fitness instruction it has and apply it to audio trip and beatsaber and just force myself to do lots of squats and lunges while doing it.... but let’s be real, that would require more discipline than I honestly have 😉 plus the huge variety of long sets of great music and incredible natural backgrounds can’t be beat! They have clearly put a huge amount of work and love into this. $20/m is nothing if you actually use it."
2342,MonstA,"Jul 26, 2020 at 4:44 AM",5,LOVE Supernatural!,"This app is a new way of life. Great coaches, content and the community is fun and supportive. Makes me look forward to a new WOD every day."
2343,luckyy99,"Jul 31, 2020 at 1:35 AM",5,So great!,"I’d give it 6 stars if I could - I’m so happy to have this fun, exciting, as-challenging-as-I-want-to-make-it option. I’ve worked out 6 days straight, which may not sound like much to some but is HUGE for me!"
2344,Menchi,"Sep 1, 2020 at 1:45 AM",1,Frustrating,"The app is not working. It doesn’t show anymore the exercises even if I reboot my quest and the supernatural app... I know they are trying to do something about it... but for now, because of that, I am giving it a one star...."
2345,True,"Jul 30, 2020 at 9:40 PM",5,Great Daily Workouts!,"Perfect for cardio and daily trainer inspiration, especially while gyms are closed and we are staying at home. It’s, by far, my most consistently used app on Quest and that makes the subscription cost more than worth it!"
2346,Bcbubbles,"Jul 27, 2020 at 3:27 AM",5,Changed my life ❤,During the covid-19 darted to work out at home and is out changed my life I now take time for myself and I love to watch my body changed for the better and my mental attitude about myself
2347,Bathobo,"Jun 13, 2020 at 12:22 AM",5,This might be the one...,"It’s fun, there is fresh new content regularly, and it’s a really good cardio workout. I’m actually excited to get up and workout first thing every morning. I hope they keep making it better and better. I’m hooked. Now you need enough free space to swing your arms freely and expect you will get sweaty. Could use some more cool down features after the great workout."
2348,Peter Russell,"Aug 18, 2020 at 4:16 AM",3,Updated Review,"The goods:
- Music playlists and routines updated daily
- Large variety of music
- You get what you put into it and can definitely get could fat burn or cardio in. It rewards more effort and form with higher ratings 
- One subscription for household, having up to 4 profiles per subscription. This makes the cost more bearable the more people you have that use it in your household.

The bads (for me):
- (1.5 star valuation) I understand the logic behind the pricepoint when compared to zumba classes or peloton but It would be a lot easier to swallow at a lower point or as one time pack purchases. I only use this about every other day and already have favorites I will go back to so it would be nice to maybe pay for less sessions a month or  maybe a number of tokens a month to redeem at a discount or maybe even only pay for one trainers playlists at about 7 a month.
- (.5 star valuation) we are a fitbit household amd at this time there is no support in game for fitbit"
2349,BlueGene123,"Oct 3, 2020 at 7:44 PM",3,,I don't see anything worth a month fee in this game.  Not even worth 4.99 per month.
2350,kelly,"Jul 17, 2020 at 5:19 AM",4,Great Workout. Worth the Money.,"I was a bit skeptical at first. I read a zillion reviews where users were endlessly complaining about the price tag of this ""Beatsaber-esque"" game. I signed up for the free 30 day trial. They had a promotion that after the 30 days, I would receive a discount if I paid for the year up front = $149 total. That's $12.41 a month for 12 months (not including my free month.)

Here's my take - at first, I thought the workouts were actually a bit too hard. The Target-hit feel wasn't spot on and I kind of got annoyed with the trainers talking over the music. I didn't like that you couldn't enjoy the scenery either. I challenged myself to play this game everyday or every other day in tandem with Beatsaber and BoxVR. After the month was up, I was hooked. I love the variety that Supernatural gives me. A true exercise game geared towards actual fitness. You are required to reach higher, squat faster, and move with a quickness! While BeatSaber and BoxVR became too easy, Supernatural remains a challenge. I still think hitting the targets could have a better tactile feel and the trainers should just shut the hell up every once in a while.  But whatever - I'm in this for the calories burned. And it totally does that. My body is stronger and I feel better. To me, this is completely worth the $12.41 a month. If I use it 3 times a week; that's about $1 per workout. $1 per workout is such chump change and 100% worth it."
2351,Gopherman,"May 9, 2020 at 12:16 PM",3,Started off strong.. Then.. Blah...,"I have been using this app for over a week now on a daily basis and here is my two cents on what possibly could be a great workout VR application. 

Let's be honest here..  There are so many other ""move and slash"" VR games / Applications on the oculus market. This company definitely did not design the format, but they are trying to improve on it. 

I am not a super fit, young guy with the stamina to keep up with most of the songs they lined up. I fit more into the older dad model who is an empty nester and just wants to have a good workout while having fun doing it. 

Here are some things that I feel should be improved:

1 - The controller feedback when you hit a target is weak. Users should be able to control the level of feedback. The audio cues for a hit also fall in line with this and should be louder. I am constantly thinking if I succeeded in hitting a target or not.

2 - The built in Level adjustment while playing takes way too long to kick in and all it does is frustrates you while you continue to swing like a crazy person instantly decreasing your motivation to continue.

3 - There is no way to see how far along you are in your song line up. If you pause, you see what song you are on, but not how many songs you have left or how much time is left to the end of your routine.

4 - The music in the app seems to only focus on the younger generation. Almost all of the songs are made for people 30 and under. I have not heard of most of these songs and getting into a song that you have never heard before and have no ""connection"" with is difficult. They introduced a Retrofit routine a few days ago and it was almost perfect. Definitely what us ""older"" generation needs. There needs to be a much wider range of music available before I can commit to this app.

5 - Targeting is one of my biggest issues with this program. One day I played several of my other move and slash games before I jumped back into Supernatural and I don't care what the company says, there is definitely an issue with the hit-scan. I can play any other game and be on target, but the targeting on this feels lazy and inaccurate at times. This is a real issue and should be addressed.

6 - This is really not an issue, just a side note. I know one of the selling points for this program is the stunning background visuals while playing. This is a great feature, but in some ways just wasted due to the fact that when you are doing your routine you really don't have time to look around and appreciate where you are.

This is my two cents on Supernatural.."
2352,Dana,"Aug 21, 2020 at 8:50 AM",3,No way,First I was so excited about this when I heard about it. Even with its Monthly subscription I was really excited! I tried it just once... no.. get the fit xr with beat Saber instead.. and guess what! You can pay once.
2353,eusoukai,"Aug 15, 2020 at 10:13 AM",3,"Great, but price is too high/gets boring","The concept of this exercise is amazing, but it gets boring after a while and the price is too high. It does turn into just another exercise after playing it for several weeks, which is why I bought the monthly. This price is way too much to pay and I may cancel after I get bored with it once and for all. I understand music rights are expensive, however, I’ve used other dynamic applications and games with music and they have been much cheaper. If the price was lower, this would be 5 stars."
2354,Ronlybonly,"Aug 15, 2020 at 6:59 AM",5,,So much fun! Keeps my whole family motivated to exercise. All the scenery is gorgeous. Would love more 80's music.
2355,Mulder,"Aug 26, 2020 at 12:13 PM",5,Best fitness app!,Very impressed with this app. You get daily new workouts with great music and solid trainers. It has become my favorite home workout!
2356,Azazel08,"Jun 3, 2020 at 11:39 AM",5,Very motivating workout that needs more,"This app is far from perfect, but it is a very good way to get a regular workout. The picturesque environments, pro trainers and pre-built workouts are a good way to replace a gym membership. However, I would really like to see some improvements. Namely, allow the user to create some workouts for themselves. I would also like the opportunity to take an existing workout that you have created and add songs to it. The next and more important improvement... please add time at the beginning of new songs before the orbs start coming because the beginning of each song always has the worst tracking. The entire rest of each song tracks me and the controllers perfectly, but the first 5 seconds always goes wacky. Please just don't start the orbs until 8 seconds into each new song and problem solved.

EDIT: If you stay very still the tracking works pretty well even in the beginning, but I would still like to see them start the targets a few seconds later in each song. It would also give the added benefit of giving us time to enjoy the beautiful scenary."
2357,thoalex,"Aug 14, 2020 at 3:19 AM",3,Inconsistent workouts...,"There is one great trainer in the workout.  His workouts are consistent (give me a sec) and has great music.  He tries to keep the workouts fun (they all probably try and maybe this is a personal preference)

However what's not a personal preference is how inconsistent the workouts of the other two trainers.  You'll be working through a Low Intensity workout and then all of a sudden you're in the middle of a Medium Intensity workout.  That demoralizes you and makes you not want to workout any longer.  And... well... that's what I'm doing.  I'll only use this about 1/3 of what I've been using it because I'll only do workouts with the one trainer.

Music has been a beef of mine for a while as well but again this is personal preferances.  I don't like 70's music or 80's glam bands.  Of course, this is probably a licensing issue so I""m not going to harp too much about this but it's definintely been a gripe of mine as well."
2358,Lisa,"Jun 29, 2020 at 2:42 AM",5,Absolutely love it!,"I am new to VR. I used to work out 3-5 days a week, but moved to a small town where there are no gyms. I need to lose weight, but nothing has motivated me.... until I tried Supernatural! I was skeptical at first because of the price, but after working up a sweat playing beat saber I wanted to at least try the free month to see how much harder I could push myself.

After the first day, I dug out my old fitness tracker to track my progress (which motivated me even more). I committed to the yearly plan after 3 days because I knew this app was going to change my life.

The music is awesome and the trainers make you feel like they are right there with you. Raneir, Leanne and Coach Doc are all amazing!

If you are like me, where going to a gym isn’t 
an option, you should definitely give this a try."
2359,CTH,"Aug 25, 2020 at 3:28 AM",5,Love it!,"Fantastic workout experience. Best on Quest for sure. Actual humans, beautiful landscapes, and it’s a legit hard (but fun) workout!"
2360,Mr. Sean,"Jul 26, 2020 at 2:27 AM",5,Couldn’t shelter in place without it,"This has been one of the best investments I’ve ever made for my health. The workouts are fun, effective, and keep you coming back."
2361,ksanderson29,"Jul 26, 2020 at 12:21 AM",5,Supernatural super incredibly awesom!!!,"Fitness made easy and fun. This app is the entire reason I purchased the quest. Best money I've ever spent. Fine, fitness and community. I couldn't have asked for more. 20 $ a month is nothing compared to gym costs that I'm sketch about using now anyway. Love it love it love it!!!!"
2362,acutemanager,"Jul 26, 2020 at 1:18 AM",5,Best workout in a long time,Due to the supernatural coach’s I wake up every morning ready to sweat💪🏽💪🏽💪🏽💪🏽💪🏽💪🏽 and the monthly cost is worth every penny
2363,Lucille,"Jun 22, 2020 at 1:59 AM",5,I love Supernatural!,"How can it be that such a sedentary person like me actually looks forward to working out...nearly everyday, no less!

I love everything about Supernatural.  The music variety is fantastic.  The scenery takes me to faraway lands and is such a welcome escape.  The trainers are so cool.  Love Leanne’s smile and positivity, Ranier’s energy and humor and Coach Doc’s calmness and expertise.  His meditations are such a great addition to the workouts and I look forward to them each week.
The workouts are fun, I sweat like crazy, and afterward my body and mind feel amazing.  It was a no brainer for me to subscribe for a year and the benefits I receive are well worth the cost.  Feeling so blessed to have Supernatural as an integral part of my self-care routine.  I know it’s not for everyone but for me, it’s been the perfect match."
2364,JC,"Apr 27, 2020 at 2:36 PM",5,I pay 100/m on a gym. Would I pay 20/m?,"I pay $100/mo on specialty gym so money is not an issue IF value matches it. That said, would I pay $20/mo for this?

First of, it's actually not as bad as others mentioned here. Let go of the Beat Saber mindset and you'll see what it truly is after a couple of sessions. It's not just a rhythm game but a wholistic workout. You can get a good workout equivalent to roughly 1/4 the intensity of a group class in a nice gym. Pro mode will get you that full intensity and more. 

The environments are near equivalent of the realistic environments of VR Fishing, though missing the nice subtleties that make it an awestrucking experience. It is a nice bonus. 

However, the relaxing environments are ruined by the tone of the coaches. I don't know whether this was thoroughly tested because the discrepancy is quite large. I'd like to be able to focus on my workout with great beats on awe inducing environments and a coach that gives me a good time that I'd like to hang out with daily. Ability to vary coach comments frequency would be nice. 

In fact, just turn it off. It's impossible for me to get in a flow state with the coaches tone/voice. 

Additionally, this has crashed a few times and tracking is quite bad. I get S in Beat Saber and near 100% with BoxVR so there's something off here. 

I pay near $100/mo on a specialty gym so I don't mind paying for value. 

This one however, to me would be around $5.99 a month. I don't mind paying 9.99 IF the developers add awe strucking and breath taking experiences like being near a waterfall or on top of a sky scraper or on clouds and add more songs, ability to manually choose as well as more common harder difficulty nearing expert mode or more of beat saber. At $20/mo, its value is not matched. We'll see what happens in 30 days regarding updates, content, pivoting changes, etc. If little to no additions, I'm out since BoxVR provides heck of a lot more value, workouts, songs, fun and intensity. I sweat more, focus more, and get in the zone better, actually reach the flow state with BoxVR and Beat Saber. Not so with this unfortunately. 

I'm concerned that $20/mo is just the starter price. Not even CLOSE worth that. I understand that developers put a lot of work, time, money, etc based on replies but effort does not equal value. Any more than 9.99/mo and this will push many. At this CURRENT state, it's probably between 4.99 to 7.99 tops. More environment, gameplay fixes, feedback on actions, multiplayer, songs and giving me the flow state and powerful feeling I get when playing beat saber, then 9.99 might be worth it. ONLY way I'll pay 20/mo if I can actually talk to real coaches for accountability, tips, motivation, keeping me on track etc."
2365,Julie,"Jun 13, 2020 at 3:05 AM",5,Use it every day,"I have used this program every day since it was released. Literally every day.

This isn’t for everyone, and for those who don’t like the monthly subscription (and admittedly it’s not cheap), I get it. If I were using this as a casual game, I certainly wouldn’t pay a subscription fee to use it. And yet, I wound up buying an annual subscription, and I think it’s money well spent . . . primarily because I’m getting a great workout, and I love the music.

I love playing games, and I play them often, but I use this program as my daily workout routine. Now that they’ve been up and running for a while, there’s a good amount of content with good variety. Best of all, they seem to be pretty responsive to constructive criticism and the program continually improves. 

For example, I *hated* the dynamic intensity feature, where it would get harder or easier based on your performance. More often than not (like almost all the time), I’d wind up flailing around trying to hit projectiles that seemed to come out of nowhere. That’s not much fun. But then new content started arriving, and instead of a bunch of dynamic intensity workouts, I began seeing low-intensity, medium-intensity, and high-intensity workouts. I love being able to switch things up by doing a low-intensity workout, concentrating on my form and the power of my movements, then the next day switch to a medium-intensity workout where I’m more focused on speed of movement.

The music selection is very good, and I love working out to music that I recognize . . . and even some of the music that is new to me sometimes becomes a new favorite. (Developers—some 70s music, please!)

For the person looking for gaming, I’d look elsewhere. The cost of this just isn’t work that, imo. On the other hand, if you’re looking for an engaging and fun workout, you should try it out. I love that they offer a full month free so that you can really experience it.  And with a 30-day free trial, you have nothing to lose."
2366,Scott,"Jun 27, 2020 at 11:48 PM",5,Worth it,"For everyone comparing this to Beat Saber, the mechanics are similar but there’s no comparison. This is not a game, it’s designed to be exercise program. I purchased a membership and have been using it almost everyday. It really got me back into working out now that I’m working from home. It’s even helped me rehab a shoulder injury I got at the actual gym. 

There’s always new content and they use licensed music so I’ve never gotten bored. They also seem to be listening because there keeps on being great updates that make the experience much better. 

I hope they’re able to keep things going and and add more types of exercises and features.  Really feels like the future of at home workouts."
2367,Joy Marie,"Aug 24, 2020 at 8:11 AM",5,"Amazing, fun ,addictive",Gets you in the mood gets you going..fun and provides intense workouts plus meditation...I love this app and its worth the money!!!!
2368,Candibear21,"Aug 25, 2020 at 12:40 PM",5,,Great workout app! Would be alot better if all of the profiles didn't have to be connected to the one headset for one account.
2369,Zorba,"Sep 25, 2020 at 9:50 AM",3,Can't use it in India anymore.,I'm a paid member. After the last update I'm not able to use it India anymore !!
2370,BerlyGirl14,"Jun 2, 2020 at 9:32 PM",5,So far so good!,"Just started and I love the views, the movement, the music and the feedback from the coaches!  We’ll see if I can make it last. By far the funnest actual non game play workout I’ve had. I’m looking forward to see how things progress. Please submit your game to the VR Health institute for a caloric burn rating. I think it would rank near the top!!"
2371,Pulled pork,"Jun 3, 2020 at 5:29 AM",5,Very much addicted,"Now I'll start by saying that I'm quite fit and relatively young. I've been playing the game for a couple of weeks now and I'm always looking forward to playing some more. My style of music is very much remote from whatever they play in the game so that's not really an issue for me. I do find it easier to hit the targets when you know the song so you can anticipate the rhythm. I like that the sessions are labeled so I know that I should avoid the hard ones for now. I'm pleased with the number of workouts available for now but I could see how someone who's starting to get back into shape would feel like they are replaying the same easy ones over and over again. Perhaps having the same workouts and voices for everyone but each workout can be played at all of the 3 difficulty levels? I like that there's an actual human being during the warm-up and cool down. Wouldn't even notice on a regular day but this crazy pandemic/end of the world kinda makes you crave smiling people. 

I'm keeping the subscription even though I think the price point is much too high. I'm already paying monthly for other fitness apps and eventually I'll have to select the ones I really think are worthwhile. So far this one is on top of my list though so it's not going anywhere anytime soon."
2372,Epsilon_00,"Apr 24, 2020 at 1:10 AM",5,29 yr old 250lb man's review,"Many games on the Quest give a solid workout however, I feel like most of the time it highlights upper body due to the tracking controls. After an half hour of the Supernatural gameplay my entire body was on fire. With squats built in to workouts it was a good burn walking away from the headset. My legs are sore to a degree unmatched by other quest titles like Beat Saber and BoxVR.

I understand 19$ per month may be a steep fee for some but this experience offered more in my opinion than other titles available. 

There are 6 workouts each day that have different intensity levels from beginner to pro with additional ""relaxed"" and ""tough"" options added. Each workout lasts about 20 minutes with little time to rest during. The ""coaches"" talk during the workouts and did hype me up I won't lie.

Songs varied from ones that seemed to be built for this application to popular hits from Jet, Lady Gaga, and One Republic (to list a few examples).

Lastly the scenery is nothing shy of perfection. It definitely made me feel more immersed and was just the icing on the cake."
2373,Andie,"Sep 8, 2020 at 5:44 AM",1,Terrible,"This is beat saber, but instead of sabers it is bats and instead of cubes it is balls. You pay a monthly fee, but beat saber is 20 dollars (one payment) with WAY more song to play on."
2374,Dave Handler,"Jul 26, 2020 at 5:06 AM",5,The App I Use Every Day,"Great music, awesome coaches and beautiful scenery!  Talk about a triple that.   I haven't scored exercise this much in years!  Worth the price!"
2375,ShannonOLaw,"Jul 26, 2020 at 2:52 AM",5,I LOVE SUPERNATURAL,"I can completely escape everything and rock out and sweat my tush off. Love the coaches, their attitudes and the supportive Supernatural family. You bet I purchased an annual subscription!"
2376,Ed,"Aug 21, 2020 at 8:18 PM",4,Would gladly buy it for $50,"Make one version that is $50 and has like 200 training videos. 

You would make more money with this than memberships.

Or make your memberships cheaper."
2377,JimBob,"Jul 1, 2020 at 10:58 PM",5,"Take a little time, and fall in love.","I'm going to start this review by saying Supernatural isn't perfect, but it is an unusual stretch of the VR fitness approach that merits 5 stars. There's a certain polish here that is entirely unique, and makes for a really high end quality immersion in the experience.  I entered into Supernatural with a lot of ambivalence about the monthly subscription.  In fact, maybe it wasn't ambivalence - I couldn't even imagine that I would sign on.  The first work out had me interested in the platform, and made me do enough of a second take that I thought maybe I'd explore with a trial subscription.  But then COVID-19 had my wife and kids at home, and Supernatural actually has a pretty viable approach to lower body activity that is adaptive for whatever level of fitness you're at.  Regardless of what you invest, the approach encourages active lower body participation to a degree that the obstacles in BoxVR and elsewhere do not.  

BoxVR is a good comparison, as that is the other fitness activity among my family.  BoxVR creates an upperbody experience that Supernatural doesn't approach, and consequently that's an area for my feedback.  Some of the upper body activity in Supernatural seems to try too hard.  All of the activity consists of striking black and white spheres in different directions with sweeping movements.  And I think that is one of the biggest limitations, and where I have requests:  
1) There perhaps should be a punch or some other type of movement that creates more rapid aerobic activity than is possible with the swings.  
2) At advanced levels, moves come on too fast without intro. May be instructor coaching area - left hand over shoulder strike after this squat! Option to repeat last track with speed change.
3) The black and white balls are too hard to visually identify over the background (especially depth perception, and especially when closely staggered).  Color scheme please.

Overall, awesome extension to other fitness choices.  Worth the monthly sub."
