,Name,Date,Star Rating,Title,Feedback
1299,Kaylee,"Feb 6, 2022 at 9:46 PM",5,This is your sign to buy this game!,"Honestly, this game is WELL worth buying. I absolutely love it. I was hooked after one try. And I find myself ACTUALLY looking forward to my workouts with this app. 

The trainers in this game are great! When you are working out, you really feel like they are there cheering you on and hyping you up. 

The leader board during the workouts are motivating for me to see the scores of people I am competing with. 

They really teach you best techniques for each stance, punch and kick. You do not need to have any prior knowledge to play this game which makes it user friendly to me. 

The workouts are fun, new and they lay out the dashboard well so you can easily navigate to find  the best matching workout you want to try. They vary by time, intensity and so on. 

I leave each workout dripping in sweat and wanting to continue trying more workouts."
1300,RookieGame7,"Feb 6, 2022 at 5:09 PM",5,"Float like a butterfly, sting like a bee","I was waiting for this to be released! I wear a HR monitor and my HR gets up there more than with any other fitness app. I like the variety of punches: high, low, side, jabs, cross, uppercuts, knee strikes because it gets the body moving in other ways than I’m used to and I think of it as active stretching or strength training. I don’t think our bodies are meant to be restricted and if it feels new or awkward maybe that’s a good thing? Love learning combinations and strikes. So fun, can’t wait for more workouts! I like the leaderboard, I’m competitive by nature so it’s a fun incentive. Love the motivation from the coaches. Music is good and flows well with the workouts. This app is a good workout but you’re also training your mind and body to be a fighter."
1301,Llunita14,"Feb 28, 2022 at 7:02 AM",5,Best workout App/game Period,"I don’t usually write reviews but this app earned it. You can do squats, side crunches and more with all its movements. Worth every penny. It helped me get back on track to workout again."
1302,Saintperez,"Feb 22, 2022 at 5:30 AM",5,Total workout Blast,I’ve done many real workout regimens like orange Fitness and others and this is as close as it gets to the real thing. Soar the next morning but feeling stronger and slimmer. A ton of calories burned on each session.
1303,Paradise Decay,"Feb 11, 2022 at 10:14 PM",4,I'll be spending a lot of time in this.,"Gameplay Video in a REAL GYM:
https://www.youtube.com/watch?v=N9EicbbTbAo

My Initial Impressions:
Having just started back to the gym after COVID 19 I can see myself using this application a lot.
Its very good at motivation and keeping you going.
Also a lot of these techniques are VERY similar to what I use to learn when Kickboxing.
 I also like the varety of moves which makes it a lot more interesting."
1304,Digitalprankster,"Feb 26, 2022 at 6:44 PM",4,Excellent workout!,"I would put this right up there with Supernatural in terms of the workout intensity and motivation factor. The coaches are fantastic and the workouts are intense! I’m always drenched in sweat by the end and feel my heart rate soaring throughout. Some folks may not like the coaches talking all the time, but I love the extra motivation and engagement it provides.

Sadly, I do have a couple of issues that are holding it back from being 5 stars though. The first and most frustrating is that the motion tracking for hitting targets off screen is VERY inconsistent to the point where most of the time, they only register if I’m looking directly at the target. This is doable some of the time, but breaks down with targets that require you to quickly look away (side slams extending both arms, knee slams, and top/bottom/diagonal slams).

The second issue is a minor one, but I wish that there was a way to queue up several shorter workouts into one longer one to create a custom playlist.

Despite those issue, I still wholeheartedly recommend giving this a try! Without a subscription fee, you can get an excellent workout for much less than that other app that starts with an S."
1305,Kaizen Ultra,"Feb 5, 2022 at 10:48 AM",2,"2 Star for now, very very mixed feelings","I would say I put this right in the middle of FitXR and SN, at least both of those never put you in a front stance for boxing. The hitbox to break a target, I would say is pretty bad, It might be that I am just used to SN targets but... for hooks, I'm pretty much having to do haymakers to break the target and that is a no-no for actual boxing, leaving yourself open like that. 

Uppercuts feel super weird, I am expecting that it's because they want you to be in a front stance, they literally tell you in the demo never to do an uppercut or hook in a fighting stance ""orthodox/south stance"". I really don't comprehend why they would be saying this, it's just noooooooo, you are never going to find me in a front stance ever, that is just asking to be hit, nice big target, plus no footwork.  

I went right 3 star workout on the first go, I would say this is more like a medium boxing workout in SN. I get it, the goal is to be heavy punches, full intended, unlike SN where your punches don't really get extended most of the time, especially in PRO. 

The side-to-side movements, slips are just awful, first off the visual doesn't need to be a huge box. This is where SN gets it right, nice thin line, they make it so you can bob and weave. These are meant to be quick and fluid movements, do not feel like that at all, very clunky, and what is up with being able to see my shadow on the slip box? it's not necessary and distracting. 

What I do like about this is the different movements that you do, that is about the only saving grace so far, and honestly, if SN did that it wouldn't be that hard to implement. Then this boxing app is falling hard on its face. 

I like the hand wraps on your hands when you start, and the hand open gloves as well. The trainers are better than the ones on SN, let's face it they are annoying as hell, but I don't need someone in my ear either, this is wher fitXR wins because you can shut off the trainers voice.

I'll keep it because it's different"
1306,Roxy,"Feb 5, 2022 at 10:11 PM",5,Loved it,"Got it today! Loved the energy of the instructors! So happy and cheerful!!
Way more down on earth than FitXR. I also liked that somehow liked that one can’t recognize the music with all the positive voice over. In other work out games, my main problem is that I love the music and play too much and soon get tired of the music.
I look forward to playing more!! :)"
1307,Efrelcito,"Feb 5, 2022 at 12:22 PM",5,Amazing VR fitness experience!!,"I love Les Mills (original creators of Body Combat!) and they are really making the most of VR fitness here!
I wanted to find new ways to burn calories at home, and boy, this is right on point!!
Nice workouts, nice music, cool environments and I love the coaches guidance!! and so much fun!!
I love the feedback of the blocks when they explode (the frustration when you fail and they don’t 😭) and specially the last block!! I wish there were more of those in sessions 🤩
So don’t just play this casually… get ready to sweat!! 💪💪"
1308,Kyle Fox,"Feb 5, 2022 at 7:11 PM",5,"Most importantly, fun!","I've had the oculus quest 2 since Christmas and have bought a few fitness related games before (Thrill of the fight for example). Even thought I am dripping in sweat after Thrill of the fight, I don't know where near have as much fun as I do with this game.

Takes a while to get used to the knees, but that seems to be better a few sessions.

I've seen a few people moan about the leaderboard, but for me personally, it does encourage to hit harder and move quicker. 

Only improvements I can think off is to have a leaderboard with your friends or people you follow online.

I"
1309,Alpha.Dogfish,"Feb 7, 2022 at 1:32 AM",5,"Encouraging, Fun To Play, and a Workout!","Love It! I am brand new to Oculus and this is one of the first Apps i tried. I paired it with the 16oz Controller Weights, great workout! Coaches are encouraging, it appears the base game gives you a decent amount of workout options if you choose to not subscribe, so you don't just waste 30 bucks for something you need to pay more on. 5 stars! I love it."
1310,Doc,"Feb 25, 2022 at 1:23 PM",4,What a workout !!,I love the workout you get and the trainers motivate you throughout the workouts. The music is upbeat and energetic. It’s great you can track your calories and minutes. I just wish what the trainers say isn’t so repetitive as I use the app daily. I also wish that moves like the cross and how they want you to dodge the walls was demonstrated to do it properly.
1311,Alexwing,"Feb 4, 2022 at 10:36 PM",5,Burn energy and stress,"A great virtual experience to burn energy and let off stress from the daily routine. 

The graphics are quite correct and offer a good performance, the integration of the characters in video is well resolved. Regarding the gameplay, the movements are very well done, and the way it detects the knees, although the Oculus Quest doesn't have support for it. The marks on the floor to place the feet are also intuitive and solve the problem of not seeing the feet."
1312,Uncle G,"Feb 4, 2022 at 11:50 PM",5,Installation issues fix,"****review after installation tip******
For those having issues installing; just turn your WiFi (in headset) off then back on every time the installation stalls and it’ll continue from where it was until it’s done.

I’ve had a go at the tutorial and an intro workout. I genuinely think this is finally going to be the end of the lockdown belly. Headset on and your in a great nature/sci-fi workout space with a trainer right in front of you, only in VR could you have such a setting. Considering it’s not subscription based, I think it will be the top Oculus fitness app. I plan to edit this review in 90 days to report progress 🥊🥊"
1313,Rypper,"Feb 8, 2022 at 4:47 AM",5,Great for getting active,Im a massive guy that sits down all day on computers working and then gaming at night.  This workout allows me to get active and is motivating and fun.  You also go up against others for some friendly competition.  This pushes me more than I would ever be pushed at a gym. I would definitely recommend.  The 30 dollar price tag is chump change to pay for your health.
1314,Buzz,"Mar 13, 2022 at 3:56 AM",5,Body combat VR,Absolutely love it. Always like the real thing so thought I would try  VR and not disappointed. Would def recommend
1315,Pip,"Feb 4, 2022 at 9:41 PM",5,Awesome workout app!,"I’ve only had this a day, but I totally loved the workout and I can easily see myself using it daily - it felt like a proper in-gym cardio workout. 

Awesome graphics, great instructors and the workouts are well catalogued and move at a really good pace. I also loved the real-time leaderboard, it definitely pushed me to work a bit harder. I saw a few people saying the timing is off for the knee objects - I didn’t experience this issue at all but it did take a couple of goes to get the timing right.

I’m not a subscription person, but I’m interested to see what they do with that, and I’m hoping in time more workouts will be added to the base model or available as add-on bundles. 

All-in-all this is a really good workout app!"
1316,Jaymie Reinstein,"Feb 4, 2022 at 10:07 PM",5,Full body workout!,"Oculus support assisted me - I had to factoy reset. So updated review- I’m diehard Supernatural fan.  This is a different kind of workout. I went straight for all the combos in punches, battle ropes and medicine ball slams and I’m whooped after 20 minutes though I’ll continue on.  The only thing I’d say is the tracking to my knees slamming target is off and the only way it would register it is if I actually hit my knees vs striking through (with hands on each side of knee). Unless someone tells me I’m supposed to be doing that but when I’m bringing knees up full force I wouldn’t think so. Maybe it’ll just take more practice. Love it though, and will keep on using!"
1317,ShySCpoet,"Feb 4, 2022 at 5:42 PM",5,So Perfect !!,"Soon as I heard about it,I wanted to try it.
I have tried several oculus fitness apps,
few I really like and have fun with.But after just 1 day with my first 40 min workout This is truly my favorite now.
I really worked my full body & was sweaty.This fitness is so much fun along with many challenges that pushed u to keep going.I also like that u have trainers that talk to u so u learn to do certain moves correctly so u don’t hurt yourself.
I would recommend this if u want a fun but challenging way to exercise. 😺👍"
1318,Raheemk9,"Feb 4, 2022 at 11:48 PM",5,AMAZING 5* BEST FITNESS APP 100%,"The personal trainers are great keep you motivated to push though . The actual work outs themselves have some different moves in comparison to other apps similar to this(grab and smash on the knee) full intense body work out for all different levels of fitness. Best thing is it's a one off purchase . 

I have been looking for a fitness app similar to FITXR as I really enjoyed the workouts but DID NOT want a monthly subscription. Have tried many PowerbeatsVR being one of them (didn't feel like work out environments with its fantasy theme even though it may look great and no personal trainer motivating you)"
1319,Robin,"Mar 8, 2022 at 1:14 AM",5,,"I love this app! It’s great for beginners like me. I find myself getting upset when I miss a target, but I know this is part of learning!"
1320,Roland,"Feb 4, 2022 at 7:47 PM",5,So far.. Awsome,"Just started today.
First impressions are very good.

The instructors give you the feeling they are standing next to you, supporting and yelling, demanding more and more.

Somehow this workout is more rewarding then BeatSaber. And more fun.

Thanks to my wife, who wanted this to try on the VR set."
1321,antoski,"Mar 21, 2022 at 1:16 AM",5,"Useful, enjoyable and motivational",Different kinds of workouts and... love that competition feature 👍🏽
1322,Nicodemus,"Feb 9, 2022 at 1:05 AM",4,Great work out,"Great work out. Love the varying moves compared to other boxing apps. 
Pros:
Intense workouts.
Light Feed back helps my form and hit distance (expanding light Halo?)
Competition.
Moves.
Cons 
No haptic feedback... For me makes the hits less realistic and somehow causes me to overextend my punches ( maybe because I'm used to the Haptic feedback?(vibrations))
Repetitive superficial music ( so far... Did 2 different workouts and got the same song ending both ) feel like even in making their own music to make the product cheaper they could do better."
1323,whoobee,"Feb 7, 2022 at 9:13 PM",5,Best VR box-type fitness app,"Amazing fitness ap. I love it. 
The moves are way more variate than in other apps like BoxVr and FitXr. 
The fact that tey added holograms for the trainers really adds to the immersion, and I also like the guidance, especially if you are a beginner like me.
Not really much to complain over. For now I only had one session, so I will come back with updates to this review in case I find any donwsides.
For now, 5/5."
1324,RedRum,"Mar 28, 2022 at 9:46 PM",4,Almost perfect,Excellent workouts. Only missing a coop / Multiplayer function to directly work out with your friends. Apart from that nothing to complain.
1325,J. Munoz,"Mar 20, 2022 at 11:27 PM",5,My GO To!,ONE TIME PURCHASE WITH NO SUBSCRIPTION. GREAT MUSIC AND NICE ENVIRONMENTS.
1326,Smokeufools,"Mar 8, 2022 at 6:12 PM",5,Love this!,"Great exercise app! My only complaint is I literally can not figure out how to do the knee strikes, they’re just not registering…"
1327,Vincenzo,"Feb 4, 2022 at 11:32 PM",3,Not for all,"I bought this promising product to do family activities while having fun .. Unfortunately my parents don't speak English, this barrier ruins everything, I understand that traditions are not always made, so my question is: Will this application / game be translated? And in which languages?"
1328,Coops,"Feb 4, 2022 at 6:35 PM",5,Amazing,This is such a great app!! I’m a long time Les Mills class attendee but I just could never learn to love Body Combat. This made it so fun you didn’t even realise you were working out! New Combat fan in the house!
1329,Eyvette,"Feb 8, 2022 at 4:44 PM",4,Love love love this game... Except,I used to attend Body Combat classes prior to my gym closing that offered the class. I even provided the DVD set. When I saw it was coming to Oculus I was ecstatic! I love everything about this game with the exception of the knee strikes. I have a SUPER hard time with these. I also wish your previous scores and rankings remained until you beat that score. If these improvements are made I'll change it to a 5.
1330,Hannah,"Feb 8, 2022 at 8:39 AM",4,I have just unsubscribed fit xr,"Literally I have just unsubscribed fit xr after I play this for 30mins. I LOVE IT

But I have just one complaint.

Plz create the multiplay option as I really enjoyed playing fit xr with my sister.

If you can't make the multiplay option, I might have to go back to fit xr later to play it with my sisters and friends"
1331,Shanstar,"Mar 18, 2022 at 5:26 PM",5,Lot of fun,I’ve enjoyed this. It gets you up and moving. Definitely been a good purchase!
1332,Princessjenniekenn,"Feb 10, 2022 at 2:59 AM",5,Great full body workout,Great workout.  I love that you get some training and then when it is time to “play” / workout you are given direction and you don’t feel defeated.  I like that for now I don’t need to buy anything extra.  It’s a great addition to my workout schedule
1333,fox,"Mar 7, 2022 at 3:27 PM",5,Top fitness experience,This is the best fitness experience I have tried..Should be more of those on the Meta as it gives a useful buying experience...Try it )
1334,Maki,"Feb 10, 2022 at 7:38 PM",3,"Overall good, but...","I was really happy when i saw that the game was coming to the quest.
Allways enjoyed the bodycombat workout from le mills, but ive never really understood where to go with my hands, now i actully feelt like i understood what i was doing and was feeling the burn thrue my entire body. it was great!

now the bad, the info about a possible subsciption, I seriusly hate subsciption based software, i want to own my software. So please do DLC addons for the main game. so there is an option to those who wants to expand thire game but don't want to do the subsciption"
1335,Zed,"Feb 12, 2022 at 12:51 PM",5,Love it!,The only reason I bought the Oculus was for this and it's brilliant. No sprawling or core for obvious reasons (and sometimes that's not a bad thing!) Great range of intensity and duration which means the whole family can get involved. Just love it!!
1336,Koki,"Mar 20, 2022 at 9:31 PM",5,Incredible workout,"BY FAR
The best fitness app on oculus 
both Dan & RAchel coaches are incredible! 
waiting for more update its seems this is only the beginning! 

multiple classes/ choose friends for class￼"
1337,Minomis,"Feb 6, 2022 at 2:14 AM",4,Awesome but…,"Programmer and Boxing Coach here, let me just say wow… I absolutely love the experience! Workouts are well thought out and aren’t random e.g hooks are often performed after side slips for a natural motion. 

My only issue here is a save bug that I can replicate over and over.

Bug: Intermittently freezes after a workout finishes where the loading splash screen appears, the trigger for this appears to be my internet connection flickering (unstable connection). I assume there is a function that is linked to network process that is causing this.

Device: Quest 2, latest version, 80% storage capacity available. Can replicate on multiple headsets in the house.  

Apart from that, best workout on VR by far! 
Would give 5 starts if it weren’t for the bug causing my records to fail."
1338,Johnny K. Wu,"Feb 23, 2022 at 10:39 PM",1,Some bugs? and subscrpition?,"Update: 2/23 so I tried it again with the latest update, well, now suddently I'm super tall and have to sit down to get the lower end items, and the one that goes right in front of me, I hit it straight on and not recording, like there's no tracking (even though the item breaks apart). The other, while it is a fun excercise, it just getting harder for me :( I've make sure guardian is set right and all, but showing up me super tall and can't get points.

So, just purchased this and did the first level, I did notice many times I would hit the target correct but it's not showing up as a 'real punch' I think there's something wrong, since I tried a few times and hit the target exactly on the center... (ps: I do have martial arts training, and I know I didn't miss but it just didn't register), so what's the distance you supposed to hit it at? tried several point of contact and it just varies.

Also, while I set it up for 5'7"" heights, the hit for to top and sides are further from my arm that I have to move the whole body, with the high hit part I have to jump...

Well, I thought there was an update but it wasn't there for my workout so this stays. Can't give better score yet."
1339,Anarkito,"Feb 3, 2022 at 8:11 PM",5,Really fun to play,The coaches push you really hard and It is one of the best things of the game. I love how they motivate to give my max.
1340,Bella,"Feb 5, 2022 at 9:07 PM",4,Love it but....,"I love everything about it except

- I can't figure out the knees. I'm not getting any points at all. Don't know what I'm doing wrong. 
-I wish there was music I recognized. I love the music on supernatural. 
- some targets I hit directly on are not counting and are showing as ""missed"".

Other than this I really like the environments, the coaches and the work outs and the fact that it's not subscription based."
1341,Capt Soapy,"Feb 11, 2022 at 3:17 PM",5,So far so good,Only just did the first two workouts and I had to sit down to take a moment... I normally do over an hour on beat sabre to break a sweet... 10 mins on this and I'm dripping 🤪..  so far 5 stars hope it keeps my interest as I use it more.
1342,Criva,"Mar 6, 2022 at 7:55 PM",5,Great app,Excellent way to keep yourself in shape with great coaches. The training drills are challenging and will keep you motivated.
1343,Josh,"Feb 3, 2022 at 11:28 PM",5,Great fitness and lots of fun,"Really enjoyed it, it’s really intuitive and lets you focus on the actual movements/exercises as if it was IRL. Great job!"
1344,Darren,"Mar 11, 2022 at 1:50 AM",5,Great Cardio workout!,"Such a fantastic and immersive way to get in an intensive cardio workout.
I'll be using it daily."
1345,Nam,"Feb 14, 2022 at 4:36 PM",5,Perfect Fitness for me,"I played fitness app based on boxing for long time. It's also good for experience.
But this app is more than that. More body movement is awesome for me.
I got this as a GA from Ohshape January Challenge.
Thanks to Odders."
1346,Joshua,"Feb 20, 2022 at 12:40 AM",4,Some constructive criticism for devs!,"Solid A app, I am SUPER sweaty even after just 1 medium length session!

Here are some critiques that I hope can be taken into consideration:

The biggest thing is how colors of the intensity level look exactly the same. I prefer sorting by length, and right now, all the intensities look almost exactly the same whether it's 1, 2 or 3, the colors are too similar.

There should be a way to adjust volume of trainer vs. volume of music. Unless I can't find right, right now, the trainer is way too loud and I can barely hear the music clearly.


If there isn't, then I feel like there should be a way to customize colors of targets/objects? But this isn't super necessary, just for fun and personalization.

I think the Knee needs to be fine tuned a bit. Right now, it seems like you're holding them for so long before you thrust with your knee, and the timing is not easy to get, and it doesn't really seem to have any physical benefits to hold it for those extra seconds??? In general, Knees need a lot more work I think - the timing right now matters too much and maybe the app should give you partial points if you grab it but dont time the knee right, or if you don't grab it, but make the knee motion successfully after anyway.


The way your stats are shown is not intuitive. The default shows your week, but when you click it, it seems to only show the last week and week before, instead of the current week. Maybe when you click it, it should show the week, then you can press ""back"" to show the past weeks. The current stats should also show which rounds you've done and how many calories you burned for it, instead of just a bar graph that show yours total calories per day."
1347,Dave,"Feb 19, 2022 at 3:06 PM",5,Awesome!!,This is what fitness games should be. Really fun while actually working out with no subscription! Perfect combo. Recommended to all. We played this in a family get together and everyone loved it.
1348,Noturnana,"Feb 18, 2022 at 5:24 AM",4,Finally a one time payment,"Loving this app, great workout if you want to go sweaty. So very thankful it has a one time payment option. Giving a 4 star at moment as I'm hesitant on what will happen once its pushed for subscription. I hope one time payers get add on options vs having to go full subscription. Very happy I found this."
1349,Mel,"Feb 18, 2022 at 6:34 AM",4,I love this but it has some issues,"When you first start you are asked to enter your height, weight, age and gender. You can only enter in kg and m and not lbs and feet and inches. I thought no biggie I will go back and change it..except I cannot find any place to go back and edit this. If anyone knows how please let me know. It is not registering and keeping track of power and data so I cannot see if I am getting better. Also for the life of me I cannot find where to exit the game. I have to push the oculus home button and get out of the game that way. As far as the game it reallly works you out andthe trainer is there the whole time talking. If you want music and little direction this is not the fitness game for you. I personally like the trainer guiding me. The sessions are short but you get a full workout. I also like that this is not a membership excercise program. 
The other issue I am having is stating connected. It will show me offline so I check my connection and it is strong. I went in to another game and had no issues. Then went back into this one and I see the  logo come up and then another logo and I hear beautiful soothing music but nothing but a black screen. I look up and I can see my movement and calorie reminder but the game wont come on even though I hear the music and saw the logos. I keep having to disconnect and go back in several times for it to connect. 
Overall though this is a great workout program if you are looking to actually work out amd not just play or just box. I really enjoyed what I got to play before the connection error."
1350,Riggie,"Feb 18, 2022 at 7:35 AM",4,,"I hate going to the gym and this isn’t the gym..
I can enjoy this 10 minute or 15 minute work out a few times for the day while never having to leave the comfort of my home..
I get these great benefits of a gym with a personal trainer that I’ve been looking for that fits my schedule.. it was great"
1351,Matt Skaggs,"Mar 11, 2022 at 2:11 AM",5,Great exercise app,"The exercises are great, and I like the personalized feedback from the coaches. Great app!"
1352,grogoth,"Feb 12, 2022 at 4:31 AM",5,Best on the quest,Challenging for a beginner like me but not overwhelming. The coaches are great and the sessions are fun. Slow fitness curb for beginners or jump right into am advanced class. Not intimidating. Wish I could give it more stars
1353,Jonathan,"Feb 24, 2022 at 6:51 AM",5,Great Fitness Experience,This app is really fun and pushes you to work hard.  I've got my whole family enjoying this. I like that it will even work offline. Take a look at this awesome app.
1354,Minimoo,"Mar 27, 2022 at 9:24 AM",5,Grape 🍇,Love it !
1355,Mandalorian1142,"Mar 13, 2022 at 6:01 AM",5,Less mills is amazing,I love this workout it had my heart pumpin ima do this everyday I can’t wait
1356,Caro.emond,"Mar 27, 2022 at 11:39 PM",5,Absolutely love love love it,The best
1357,Mike,"Feb 11, 2022 at 2:19 AM",5,Best VR exercise app,"I love that Les Mills brought Body Combat to VR.  It's a great app and gets you sweating pretty quick.  Not quite as intense as LM normal Body Combat but it's really good.  Of course, music is great as you would expect from LM."
1358,Kat,"Feb 17, 2022 at 8:22 PM",4,Pretty good but not great…yet,"Been looking for a decent game to get my heart rate up. This one does that. Actually got my legs pretty sore too!  Cons. Only a few workouts.  The knee strike move is really good but looks like they need to make the strike area bigger. because I kept missing 25-30% of them. From the reviews it’s a common problem. The female trainer mentions wanting to eat bread during the workouts. Why?  
It’s definitely a harder workout than Supernatural. Supernatural is more fun and the time goes by faster. I’d be willing to make this app my go to app if they add a lot more workouts and fix the knee strike issue.  I also really like their focus on technique although I wish they would not talk so incessantly. The leader board is okay but I agree with other reviews that we should have the option to remove. I’d love to move it a little further to the right so that I can just focus on my workout. 
All in all a very good app that I have already recommended to friends. 
I see they plan on making it a subscription model. You’ve got a long ways to go before I would consider it subscription level but a great start!
Update: I bought a pair of 1 lb glove weights to mimic the weight of boxing gloves. This has taken the workouts up a few more notches!  I hope they come out with a multiplayer option so that I can match with actual friends versus the game provided avatars. That will increase the fun and intensity."
1359,Jenjen7814,"Feb 4, 2022 at 5:20 PM",5,Wow!,I really like this app!  It really gives you a good workout I knew it would and I was very excited that it was added to VR. Thank you. I hope one day you all will add The Trip if you all do I will definitely buy it!  Thank you all great job on this ❤️ 💪
1360,Christoph,"Mar 7, 2022 at 7:39 AM",3,Amazing best workout app but bad music,"Update:
07.03.22
We need better music! 

Definitely better than fit xr, and no monthly pay! The graphics are crisp, looks great! I am so happy to see this game in VR. Forget fit xr, its time for les miles!

Thank you!!!"
1361,Nes,"Feb 8, 2022 at 4:40 AM",5,"its AWE, but..","the part when need to smash against the knee is confuse, didnt work well, dont count.

maybe can you upload video tutorials to the youtube channel, to watch again the tutorials of each type of excersice in the app can´t rewatch the tuts"
1362,Margaritas,"Feb 10, 2022 at 5:04 AM",5,So much fun and challenging,I was certified in Body Combat years ago and was my absolute favorite class to teach!  I was super excited when I came across this app !  It is challenging and super fun and coaches keep you motivated!  So happy to have this !
1363,Gabby,"Feb 24, 2022 at 11:50 PM",5,Amazing..NO SUBSCRIPTION,"I’m obsessing with the workouts 💪 
Whole body workouts with motivation speaking and it’s easy to start off with I sooooo recommend give it a try !!!!"
1364,Kati,"Feb 16, 2022 at 4:25 PM",4,"GREAT, but with some notes","I started doing exercise with Les Mills Bodycombat last week, combining it with some warm-ups with Beat Saber and Synthrider. And I gotta say I feel like I'm getting a proper bodycombat class each time! My arms were nearly dead after the first time and were very heavy for the next three or four days! :D Very well executed and the trainers are doing a great job. 

However, there are some things preventing me from giving a full 5/5 stars:

- No way to make the app ""yours"". No settings, no personalization (other than just having your profile with height and weight). So, also no way to turn the trainer's voice off while doing the exercise. I'm not TOO bothered about the trainer talking all the time and hearing the same voiceover again and again, but many people would want to at least have the chance to turn their voice off every once in a while.

- No way to skip or return back to the menu once the tutorial has been started. My husband wanted to try this app and as I didn't want his results mixed with mine (he's much more athletic) he created his own profile and was forced to the tutorial. From there, you can ONLY hit pause, or continue. Even closing the app doesn't return you back to the menu, but to continue the tutorial. As he didn't have time to go over the tutorial, he just shut the app and the next time I wanted to play Les Mills, I had to wait for the 5-6 minutes to get over the tutorial."
1365,Dooms Fury,"Feb 16, 2022 at 3:13 AM",4,Not to shabby,"I was pleasently surprised at this game. I have been looking for a workout game without any subscriptions, as of right now we have a winner. I have only played like 30 min so far (I am out of shape) but I see myself making this a daily game.

To the developers, job well done please keep it sub free."
1366,JESSIEJ,"Feb 12, 2022 at 1:22 AM",5,Love it!,This MAKES ME SWEAT!  I love it!  I love the leaderboard - it helps to motivate me.  I wish I could see other avatars while I work out too - that would be very motivating to feel like I was in a group.  LOVE IT
1367,Mayers,"Mar 4, 2022 at 9:56 PM",3,Want to love it but…,"I want to love it but the punches are not registering, it just makes me want to QUIT during it.   even the knees weren’t registering properly, very disappointed in that way.   Get that fixed and the game has real potential."
1368,Nic,"Feb 23, 2022 at 10:49 PM",5,Absolutely love this!,Wow what a workout! Love this app…. It’s so good to be able to do short or long workout depending on how much time you have from beginner to advanced.
1369,manugzx,"Mar 6, 2022 at 9:38 PM",5,Good design while playing burn calories,The design of the app is very modern and perfectly designed for replicating body combat movements.
1370,DreaK22,"Mar 14, 2022 at 3:05 PM",5,Love it!,Great Kickboxing workout. It sure gets your heart rate up!
1371,Nawak,"Feb 5, 2022 at 11:37 AM",4,Excellent! Few improvments needed !,"This app is excellent. Well done!
It's challenging and fun.
Some useful improvements could be added:
- Yur integration
- Integration of cardiac sensors such as Polar (or Apple Watch)
This would make it easier to add workouts to Health apps like Apple Health or Google Fit."
1372,BostonMaine,"Feb 13, 2022 at 4:01 PM",5,Great game,Guys great game just tried it today it was a work no subscription please more environments and my only issues was while I was punching the sensitivity wasn't allowing me to score but that's wasn't major
1373,Liz,"Feb 6, 2022 at 9:47 PM",5,AMAZING,I am in love....  as a Les Mills BodyCombat instructor I think they did an amazing job with this.  I would like to see multiplayer option so I can workout with my friends.  But other than that great job Les Mills... will we see more.....
1374,Brian,"Feb 14, 2022 at 5:04 AM",4,Couple workouts in..,"and so far I like it.  Like others have said, I would like an option to listen to just music while doing the workout, but the motivation is there from the trainers.   Sometimes I think I'm connecting on a punch and it doesn't register.  Overall I like it though and definitely getting a sweat out of it.  Hope this app keeps getting updates ."
1375,stacy h,"Feb 16, 2022 at 3:27 PM",3,Not bad but movements are a bit off,"The game is a good work out however it does not always register knees and punches accurately.  If you are just looking for something to do exercise with this is a good way to go but if you are overly competitive then you might get angry when it does not count punches.  There are a few mods I think they need to bring in:
1. Ability to turn off coaches as they are more annoying than helpful with there canned responses and it gets repeative.
2. Private group workout with voice chat - I won't use it but I can see people liking something like that.
3. Solo classes - sometimes having that board over there just discourages completion of workout when you mess up.  
4. Additional Trainers 
5. Different background than just a wall - you change up the outside but then leave the inside just that an inside that is boring."
1376,Mand,"Feb 24, 2022 at 10:30 AM",5,Excellent 💥,"I love les mills combat anyway but this is another level - great workout, definitely gets you sweaty - hope they do lots more, totally recommend"
1377,James Offord,"Feb 27, 2022 at 10:43 PM",5,Great Fun,"Fantastic workouts, really push you on the more challenging sessions. 

Adding this to my fitness regime….this is a must buy!!"
1378,Bazooka,"Mar 18, 2022 at 7:37 PM",5,Excellent,You will feel it. A good workout.
1379,Darthfranco,"Feb 4, 2022 at 5:49 AM",5,Puts all other VR workout to shame!,"I’ve tried them all. Love this one 
I hope they don’t turn this into a subscription.  I’m ok with in app buys though."
1380,DanDanDaaan,"Feb 9, 2022 at 10:45 AM",5,"A surprise to be sure, but a welcome one","I didn't expect this app to be this good, but it became my n°1 fitness app right after my first session. It just.. works. Everything connects. Coaches are awesome, funny and motivating without cheezy dialogues. 10/10"
1381,Stormcat,"Feb 10, 2022 at 12:46 AM",1,dont judge it by a les mills,"i wanted     really wanted to like this game     if     if you buy it     do yourself a favor     use it only enough to stay within the return window    and download fitxr
fitxr    try it also       fitxr feels more natural   works better  has more variety is waaaay more fun and from my experience is more of a workout 
do yourself a favor    try fitxr
why i gave it 1 star
maybe this game is ok     i didn’t personally like how it operates it just felt wrong 
i gave it only 1 star because people always look at the 5 stars and the 1 stars    this game is probably a bit better than 1 star    maybe 3     it doesn’t compare to fitxr though    me personally   im returning it and sticking with fitxr"
1382,Scott KM,"Feb 23, 2022 at 5:24 PM",5,A really nice work out,Definitely worth the money and you definitely feel like you've trained after doing a good session. Much more fun than a boring rowing machine 😁
