,Name,Date,Star Rating,Title,Feedback
1114,Iiii350,"May 30, 2022 at 3:10 AM",1,Bad,👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎
1115,RecklessxShot,Jun 6 at 12:57 AM,5,Great way to get a workout in!,My son and I both enjoy this game. I selected the free version and there is so many choices. It's harder then I thought it would be for the songs. Great way to teach my son proper punching skills.
1116,Miss Lady,Jul 9 at 9:12 PM,5,Great workout!,"I didnt ezpect to get such a good worlout from this app. Even on days it hurta to stand, i play sitting down. I love the freestyle section best."
1117,Dabean34,Jul 6 at 4:08 AM,5,Amazing,Love it the timing the intense work out if u could put ur own music it would be prefect
1118,Killa,Jun 20 at 6:26 AM,4,Great app,Intensive workouts. I actually like the routines that come free in this app. You can actually use the app and workout unlike other apps in which you have to add your financial info. The premium is a bit expensive but the free part seems to be working and is super fun therefore I might give the premium a try. I recommend this workout game.
1119,Mbk2joker,Jul 23 at 2:08 AM,5,So easy,i like more fast oaced options but its jice to pace myself sometimes i guess
1120,CodedParticles,Jun 8 at 8:53 AM,5,Nice workouts to your daily routine,"I recently decided to try it with their free basic subscription. I like enjoy it so far. The trainers help to get you pumped during sessions. I've enjoyed using in addintion to doing Les Mills BodyCombatVR, and running. Also good for quick burst of cardio between business calls. Definitely gets addictive."
1121,Mcintosh,Aug 1 at 9:03 PM,4,"Fun, wish more was in the free",Fun game. Wish there was a little more in the free version but my boys like it.
1122,theetink,Jun 27 at 10:13 PM,5,GREAT !!,"No need for a gym with this game. It feels sOO realistic and you get a great workout in. If you don’t want to pay for it , try the free version first. Both experiences are great & its very fun."
1123,poopbear,Jun 18 at 4:56 AM,4,I like it a lot,"New to VR and saw an ad for Liteboxer. Decided to try it out because it looked like fun and was a cool idea. Honestly after trying it out I really enjoyed the app and it did make me work up a sweat which I liked. I just wish we had access to like Spotify for the free play and customs songs and all that. But overall I like the app it’s fun probably going to try to use this for days I can’t hit the gym and I’ll stay on the free membership for now, prices are a little too steep for me."
1124,Sam,"Mar 5, 2022 at 3:54 AM",2,"Basic game, pricing model needs work","I may not be the intended audience for this, as I am looking for more boxing simulators like Thrill of the Fight. However, the game itself is extremely rudimentary and it feels like the paywall is just to cover the licensing cost attached to the song library (which I personally don't care about, I can listen to my own music)

If this were a free game or a one off cost I'd probably rate it slightly higher, however, all the fake new 5* reviews aside I think the developers should take this feedback on board and look at adjusting their pricing model before it's too late.

Just sell song 'packs' or class bundles on a pay as you to basis, the monthly pricing is a kick in the teeth for users considering a game like ToTF is like £7.99 one off..."
1125,Shaw,Jul 12 at 9:14 PM,4,Solid Light Workouts,Enjoying this so far. Quick and easy workouts. Gonna use it on the free version for a few weeks and look at subscribing if it's still got my interest later. So far so good!
1126,Zorbon,Jun 27 at 11:18 PM,5,Fantastic Game,I am just amazed how much fun this game is and how much of a work out it is . Loads of fun makes you keep wanting to play but when you are done you relize how much of a work out you had lol
1127,Yournightmare,Jul 19 at 6:40 AM,1,Can't say anything about the game,Try to give an update on this game and everytime I tried to play it freezes and won't let me do anything I have to reset everything and same problem
1128,Juan Sanchsz,Jul 17 at 12:19 AM,5,Good boxing game,"This game is good for boxing, very good graphics! Music choices are awesome! For working out."
1129,Tiger,Jul 7 at 9:06 PM,5,great workout,I love that this combines the fun of virtual reality with exercise!  It feels like you are literally working right in front of a trainer.
1130,LeeLee,Jul 14 at 10:29 PM,4,Enjoyed It,I have only tried the Basic Plan but will upgrade as soon as I get better at it. It’s nice that they offer you a chance to actually try it before you buy it.
1131,Amethyst,Jun 14 at 5:37 AM,5,Awesome fitness game,The game is very groovy has really good song options my only complaint is i wish you could preview the songs to listen if you're feeling that song or not the  only way to find out is if you choose to play that song but other than that the game is very fun.
1132,Kk,Jul 12 at 1:18 AM,4,Enjoyable experience!,"Both my daughter and I enjoyed this game. Good / fun work out. She did accidentally punch the window, it did not break thank God. Lol. Worth a try, enough good free content."
1133,Tmthysmmrs,Jul 10 at 9:26 PM,4,Fun,It was fun for the 10 minutes I played. More free songs would be nice but I guess you have to make your money too. I’d rather pay a flat rate than to have to subscribe though
1134,Tony,Jul 7 at 9:12 PM,5,Super Intense,"I’m like so much the game; for me, the intensity and speed are very challenging, and the rank is an extra motivation to keep going."
1135,Popeye,Jul 31 at 9:02 PM,5,Good for kids,Kids love it.
1136,Shawn,Jul 6 at 2:21 AM,5,fun little exercise,i picked it up for my daughter she said its a fun little exercise
1137,TheSc1entist,Jul 13 at 1:50 PM,4,Super fun,I have the FREE version & it is still has a lot of fun challenges/workouts that you can participate in. It is easy to pick up & definitely worth the download.
1138,Benttiz,Jul 25 at 1:25 AM,5,good workout,this is a good cardio workout and cal burnner
1139,Victor,Jul 17 at 11:13 PM,4,Great Alternative,"When you dont want to leave the house in this Texas heat. Definitely better then expected, its really good and it will make you sweat."
1140,Joel,Jul 18 at 9:06 PM,4,Great for getting some cardio,Great game for breaking a sweat.  My only issue is the lack of variety in the music catalog.  Most of the artists I don’t know
1141,Usernam.,Jun 3 at 6:31 AM,5,Exactly what it says it is,"Yeah, its a boxing trainer. I'm sure the subscription is very good but the free version is also quite useful. If you want to practice/train to box without leaving the house then this is a good route to go. Its got good music and the beats fit well with the gameplay. If you don't want to just listen to the music doing your own thing than you can practice with the free trainer. I've never taken boxing lessons before but it seems legit and very beginner friendly."
1142,AriesOxide,Jun 22 at 12:00 AM,5,great workout!,"i love to play rhythm games, so putting a workput like boxing to mysic is 10/10 in my book! i progressed quickly with the quickplay option. once i have bills taken care of i do plan on subscribing monthly!"
1143,Heather,Jun 2 at 5:28 PM,5,Part of my top 5 apps!,Liteboxer makes it easy to get a quick boxing session in even on busy days. The music is fun and the trainers are helpful for mitt drills and workouts. I like that I am able to take what I learn and replicate patterns on an actual punching bag when the Oculus is being used by my kids or charging. Definitely one of my top 5 fave apps for fun and fitness.
1144,Dave,Jun 25 at 6:31 PM,5,Great workout,I have been using the free trial and I definitely plan on renewing the subscription. Great workouts great soundtrack very easy to get lost in the music and end up working out for hours!
1145,Genhere,Jun 9 at 9:23 PM,5,Not Generic love it for real,I am going to get the monthly membership soon but I wanted to test it out first which I can do because there’s a free option there and it was good so now I’m about to upgrade to get my favorite songs let’s gooo!! Definitely worth trying I’m not even kidding
1146,Jason,Jun 2 at 3:48 PM,5,Plateau breaker!,"This boxing app is just what I needed! I have never boxed before, but the levels and instructions continue to help me improve my form and how I feel. I've struggles with losing weight, and this app gets me motivated and engaged enough that I was able to finally push past my weight plateau! I really enjoy doing the workouts, and will keep using the app to help me stay in shape."
1147,TheMasterMc,Jul 7 at 1:34 AM,2,30 day trial,"Was about to sign up since there is a 30 day trial for premium. However, when I went to sign up, it’s only seven days. I want to give this app a good monthly try since I already use Suoernatural and Les Mills."
1148,Bigman,Jun 16 at 1:14 AM,4,Pretty good but needs a little work,"While the app works mostly fine.  It does not synch with the Android version son my settings ,punch stats, and challenges did not come over the VR app. The main reason I got this app is so when I travel I don't have to skip my workout days.  But the VR app and Android app don't have the same information.  I did a VR workout on Sunday and the Android app had no record of it. Also you cannot do multiple songs punchtack workouts like on Android"
1149,Hyper,Jun 13 at 9:16 PM,4,Liteboxer Is Awesome!,"This game is 4 / 5! I love how many options there are without even getting anything premium. It reminds me a bit of beatsaber because you hit stuff while there's epic music playing. There's a fun mode called ""freeplay"" where you can just punch wherever you want, as fast as you want. The only problem with this game is that the monthly / yearly premium is so expensive. (I understand why though)"
1150,Johnathan Frazier,Jun 29 at 10:00 PM,5,Tons of Fun,Wasnt sure how we would enjoy it but the wife and I had loads of fun while also using it for a work out. Easy way to work up a sweat and get the calories burning!
1151,Cricket,Jul 19 at 9:16 PM,3,I like it,The subscription is too much but the free version is pretty much basic. I liked it. I was doing the 10min workout and it had me out of breathe.
1152,Serenity,Jul 29 at 10:52 PM,5,The best game for workouts,very useful
1153,RIPCORD,Jul 10 at 10:21 PM,4,great workout,I kept seeing ads for the game and wow did not disappoint. Basic free subscription is just good enough to get in your workout. I see the premium worth the money.
1154,Chris Wells,Jun 12 at 9:11 PM,5,Great Start,First- playing for two days. Switched to 3000 punches as a daily goal. Definitely working the shoulders! I haven’t used a physical Lite Boxer machine but this is pretty sweet. Sweating quite a bit and burning calories. Definitely recommend!!
1155,Big mack,Jul 15 at 12:57 AM,5,Great,it has great music and a nice workout when you need one im glad i downloaded this
1156,Tillz,Jul 12 at 2:58 AM,4,Very glad I downloaded,"Very pleased with this game, only complaint is they offered a 30 free trial for premium but when I signed up, it only was a week trial. Still a fun game."
1157,Jerin,"May 17, 2022 at 3:06 PM",5,GREAT WORKOUT,I absolutely love this game! I definitely feel the burn in my arms! Can’t wait for more songs to be added!
1158,DogsRock,Jun 30 at 7:19 PM,5,LOVE THIS GAME AND ADDICTING,I use the free version and LOVE it. I definitely get my heart rate up. The music gets you motivated and you can even challenge friends . Great fun!!
1159,Steve,Jul 12 at 10:38 PM,5,fun way to get fit,The gym is not for me but this is a great fun way to keep fit and get the heart pumping.
1160,katies38,Jul 12 at 5:17 AM,5,Liteboxer,Really loved the basic to start great music and fun trainers. Will likely do the 30 trial
1161,Curt81,"May 17, 2022 at 2:30 AM",3,Improvements made. Still needs work tho,"I decided to give this a try, despite the negative reviews and I liked it enough to pay for a subscription.  It's great they are listening and making changes, such as offering a free membership.  I do find the subscription price to be too high ($28 here in Canada).  More features need to be added to make this worth that amount and also not a fan of instructors being on the side while you're trying to box.  It's hard to follow along.  I do like the punch tracker, where you can choose the music you want to hear, while working out.  I found hand tracking to be hit and miss, but with the controllers, I had no issues.  Looking forward to more updates in the future."
1162,Jacoba_14,Jun 30 at 9:04 PM,5,Amazing alternative,Liteboxer is a perfect way to have fun and workout at the same time. I wasn’t sure about it at first but I tried it out and I really liked it
1163,Mgagman,"May 26, 2022 at 10:05 PM",4,"So far, so good","I've been at this VR thing now for about two weeks.  While I haven't signed up for a subscription, i have used Lite Boxer every day since I purchased my Oculus Quest 2.  It's fun and is better than sitting around.  I may opt in for more as time goes on, but for now it's my 10 minute morning routine."
1164,Brooklynne_21_Softball,Jul 25 at 6:05 PM,1,1 star rating,I don’t want to pay a monthly or weekly or yearly fee just to play a stupid game
1165,Ralph,Jul 22 at 8:25 PM,4,Worth the subscription.,New songs and workouts make the subscription worth it. An overall great cardio experience!
1166,Eric Delarosa,Jun 10 at 5:27 PM,4,surprised in a good way,"I saw the Instagram and facebook posts about this but with the actual shield.  when i saw this i was excited but also figured it was not gonna be as good as the real thing.  i was right and wrong.  the goods are that still give me a great work out and makes me sweat, the basic subscription is great and it is challenging.  the bad is that u rather actually connect with something on the punches, the songs are limited, and no way to really track what u have done already. over all like it and made it almost a daily routine."
1167,moogs8,Jul 5 at 9:04 PM,5,great boxing workout,"I just got the basic package for this game earlier this week. So far its been easy to use, fun, and a good workout!"
1168,KC,Jul 6 at 11:01 PM,5,Fun workout,The free access is good and tough enough to get a good sweat on.  It's a fun pattern matching punch session.
1169,Goldie dude,Jun 2 at 5:48 PM,5,great movement,"got this on occulous quest,what a great workout,i'm 68 and trying to keep fit and this has been a great motivator for me,the routines are easy to follow although sometimes a bit fast but practice makes perfect.really happy with this,its good excersise and not over strenuous."
1170,Bandit,Jun 21 at 5:47 AM,3,Pretty good but could have more,It’s a pretty good game and they actually have a free option with a decent amount of stuff but having a paid version just kinda ruins it for me. I would rather do a one time purchase and get access to everything than having to pay for another subscription service
1171,gamerwalt,Jun 24 at 2:13 AM,5,Beautiful,This is now what I do most of the time when I want to while away time. Love the music and love the tempo as well. This was well thought out. Kudos to the makers. Lovely
